author,text,likes,published_at
@IzanAuriga,"Produk Samsung itu menurut saya kurang awet, berkali kali punya produk Samsung selalu kecewa, padahal pemakaian juga normal normal aja
Banyak hal mulai dari baterai kembung di M 12, LCD mati mendadak di A 14 milik Anak saya, dan di M 12 lainya kena air dikit langsung Mati total sampai sekarang jadi barang bekas tak berguna padahal tergolong HP muda keluaran diatas 2020.
Samsung cuma unggul teknologi tapi untuk kualitas Bang kurang awet.
Tidak bermaksud menjelekkan Samsung tapi sebagai pelanggan Samsung Saya sangat kecewa",1,2026-04-10T02:22:41Z
@ShiddiqAsyrofi,"Baru kepikiran juga bang, harusnya A56 5G dapat update soal zoom biar lebih mulus. Semoga di OneUI 8.5 nanti bisa",0,2026-04-10T02:20:51Z
@DuniaBaru-hh2dl,👌🔥,0,2026-04-10T02:18:39Z
@dionmo-o8e,.,0,2026-04-10T02:18:12Z
@ekodnynt,stay a56 dulu,0,2026-04-10T02:17:40Z
@bojackchannel,"Mending S25 FE sih 😂, saya pakek",0,2026-04-10T02:17:04Z
@ichsanziqrullah4159,apakah hanya hp samsung sy yang susah nangkap jaringan.,1,2026-04-10T02:16:34Z
@VHT26,A55 lah yang masih wangi sampai sekarang 😂,0,2026-04-10T02:15:06Z
@hm.soeharto,Masih gue liatin,0,2026-04-10T02:12:11Z
@imawanyah,rasanya kayak facelift,0,2026-04-10T02:08:57Z
@ilhamriandra7552,👍,0,2026-04-10T02:06:50Z
@ilhamhidayat3048,Yang paling menarik cuma versi Bluetooth 6.0. soalnya kalo pake tws minim latensi,0,2026-04-10T02:05:49Z
@maldynurfadillah6931,inilah salah satu alasan kenapa kita ngga boleh overproud terhadap sebuah brand,139,2026-04-10T02:05:45Z
@mrniceman8683,DI DALAM NAMA YESUS AKU BERDOA BISA MAMPU BELI HP TERBAIK DI TAHUN 2026 INI... AMEN,0,2026-04-10T02:03:15Z
@yoga21sinatra,"Setelah A52S, seri A samsung udh gak ada lgi  yg se all rounder A52S",11,2026-04-10T02:02:07Z
@dedysetiawan2537,"Jangan kan itu bang. Ponakan saya beli hp minta nya A07 8/256. Yg harga ofline nya disini 2,6. Sudah saya bilang harga segitu,udah banyak hp yg kameranya sama mesin nya bagus. Tpi dia pilih samsung coba..",1,2026-04-10T01:58:30Z
@JagurYuk,"Udah a57 aja.. a55 skrg aja masih nyaman bgt, alhamdulillah badak 😂",0,2026-04-10T01:57:41Z
@AkbarTanjung-h6g3l,oppo reno 15 pro 5G bg,0,2026-04-10T01:56:03Z
@hanudinibrahim2527,"Samsung itu walaupun gitu2 aja bentuk camera nya tpi sllu d tunggu update an nya, saking bagus dari bbrpa fitur",0,2026-04-10T01:55:44Z
@Bangbroer,"A35 user nih. Adem² aja, ga ada problem sama sekali. Lancar jaya soalnya make bener² selayaknya hape, no sosmed cm youtube sana WA doang. Pengen kamera bagus?, belinya kamera beneran, bukan hape. Alhamdulillah dari mulai nokia bata, sony ericson, iPhone 3gs sampe skrng ga ada yg rusak masih nyala normal kalo makenya sesuai fungsi utama, yaitu Komunikasi. 😂😂😂",0,2026-04-10T01:55:07Z
@Salbabaz,Masssa 7 jutaan UFS 3.1 kalah jauh sm poco x8 pro yg udah UFS 4.1😂,0,2026-04-10T01:54:21Z
@wiadnyantaputra3840,"Masih bertahan di A52 5g, maunya ganti ke A57 5g tahun ini, liat review nya jadi mikir lagi dah, btw pemakaian A52 5g selama ini cuma ganti batre aja sekali karna sering main mlbb wkwk, terus dari kualitas vidio juga udh drop geternya parah, sisanya tombol fisik (volume/power) udh pada copot, yaa sesuai lahh ya sama keluhan user A52 5g yg lain lem dibodynya juga kalah tergerus waktu juga udh 2 kali ini ngelem body hp wkwk",0,2026-04-10T01:52:41Z
@ivory.ry9,lagian lama banget up nya aku udah beli kemarin pagi 🤣,0,2026-04-10T01:50:38Z
@pahajijuragan9332,Kayak kurang disebut A57 lebih masuk disebut Samsung A56s :),0,2026-04-10T01:50:09Z
@vivienleigh8155,Tiada inovasi yang berarti untuk seri kali ini. Mending lari ke vivo v70 sekalian dah,1,2026-04-10T01:44:38Z
@saggafzianzian9626,Saya nunggu yg A5 MILIAR saja deh😅,0,2026-04-10T01:44:23Z
@NarkumRudiana-c2f,jadi kalau mau beli.. harus punya ordal di samsung.. harga lebih miring jadinya,0,2026-04-10T01:42:32Z
@alifzhafran3165,"Brand yg bikin bosan, ntah apa yg ditonjolkan nya sebagai daya jual, dengan banyak brand lain dgn harga yg selevel ngasih spek monster",1,2026-04-10T01:41:33Z
@jryoutube8448,Astagfirullah harganya,0,2026-04-10T01:39:31Z
@ell6335,Gak jadi beli😢,0,2026-04-10T01:39:15Z
@Rizalrdn,"Samsung selalu jadi favorit banyak orang yaa.. walaupun sering di kritik, tapi penjualan slalu no 1, dan viewersnya gede2 apalagi waktu review A55",41,2026-04-10T01:37:43Z
@ernovarizkiasyarief5101,Sinyalnya kaga nyaman,0,2026-04-10T01:37:29Z
@astrianto8594,"Apa akan hadir storage 521gb/1tb??? Mengingat 256gb udah sesak buat aplikasi sekarang hhe, penasaran",0,2026-04-10T01:36:36Z
@aaaaaguuuuung,Saya lihat video ini pakai samsung A56 dan Alhamdulillah saya bersyukur sekali ❤,0,2026-04-10T01:36:11Z
@alimirsan3096,Motorolla the best,0,2026-04-10T01:33:58Z
@rizaldaniel1999,Gua yg make iqoo z10r aja udh bersyukur asal batrenya badak ajalah bisa d pake seharian,0,2026-04-10T01:32:09Z
@x-playgamingid748,masih ada yang pakai SAMSUNG S10 PLUS???saya dari 2019 sampe sekarang masih jago....,0,2026-04-10T01:29:26Z
@septaanggraini8842,Masih betaah sama samsung A52S 😊,1,2026-04-10T01:29:02Z
@awelft,Masih make A54 256 masih oke sampe sekarang.,1,2026-04-10T01:28:10Z
@duwifebriawan591,ini soc nya sama A55 yaa? bearti nnti ada kemungkinan susah nangkep sinyal dong 😢,1,2026-04-10T01:28:00Z
@royrajagukguk2140,"Yang beli nih hape paling ga mau iphone tapi ga mau juga hape cina, jadinya pilih samsung 😅",0,2026-04-10T01:26:04Z
@ikbaallee178,"Nonton pake a56, ini hp udah cukup buat sehari²
Kalo mau upgrade dari a56 mending langsung seri FE 
Penyakit a56 panas😂jujur a56 gw pernah dicuci sama dimasukin ke kulkas saking panasnya tapi aman² aja",0,2026-04-10T01:25:01Z
@ulumbahrul275,Masih setia A50 😂,0,2026-04-10T01:22:37Z
@numbfinger7137,"masih beruntung dapet 14T 12/512 6jt kecil setahun kemarin, in this economy midrange 12/256 aja nembus 8.999.000🥲",0,2026-04-10T01:20:38Z
@spectraphantom7373,Nunggu sebulan lagi beli ini. Kalau awal2 pasti mahal,0,2026-04-10T01:19:16Z
@Iwankusnaya,a56 juga belum kebeli eh udh keluar lagi a57,0,2026-04-10T01:17:26Z
@gamebell3806,Masih setia pada A55,1,2026-04-10T01:16:33Z
@mcspectorx,Poco x8 pro: 🗿🗿🗿,0,2026-04-10T01:15:39Z
@satomotion,Ga nyesel tahun lalu beli a56 sebelum harga ram naik,0,2026-04-10T01:15:14Z
@DewaAmangPrice,iqoo 15r aja dihantem ama pocong x8pm apalagi cuman hp one ui super knox.. safety use bisa diakalin dengan sedikit effort bagi yg paham,0,2026-04-10T01:15:08Z
@rahmatsetiawan8238,Ngantuk dengerinnya😅,0,2026-04-10T01:14:15Z
@lemontzy2404,Exynos emang busuk,0,2026-04-10T01:13:47Z
@enelshikaco1389,Hape mid range diatas 7 jt itu menurut gua kurang worth it,0,2026-04-10T01:12:18Z
@PLat.R-p3f,intinya bukan masalah brand lain speknya lebih unggul dr samsung tapi ini masalah jual nama brand juga secara samsung udah bs di bilang legend di dunia elektronik,0,2026-04-10T01:11:15Z
@IwanMeilandi,A55 hadir ram 12 dah cukup semuga bisa jangka panjang amiiin,0,2026-04-10T01:11:06Z
@SAMSITARAGUYANG,Mana harganya hadeuh,0,2026-04-10T01:11:04Z
@herijuliyanto,Masih bertahan dengan seri A52S yg sudah hampir 5 tahun,1,2026-04-10T01:10:23Z
@curiousskipper,Impression to A57 : Meeeehhhhhhhhhhhhhhhhhhhhhh,0,2026-04-10T01:10:02Z
@yogaangga3198,sampah a57 ini (aku yg masih pake a05😔),0,2026-04-10T01:09:26Z
@Thorfinnn.15,"Samsung nih brand stabil dari segi desainnya, brandinganya, fiturnya, apalagi jangka panjang. hp bapak gw ajah makek samsung awet banget, paling rusak minor doang. tombol powernya masuk ke dalam, tapi yang laen sih aman2 ajah. makanya tier list samsung dibawah apple.",0,2026-04-10T01:09:19Z
@RanomeetoBersyariah,"Alhamdulillah,, Nonton pakai Samsung A54",0,2026-04-10T01:09:00Z
@SetiaNingsi-p4m,Mash nyaman pakai samsung galaxy A52,0,2026-04-10T01:08:57Z
@RyanMuzaky,SKIP GA WORT IT SAMA SEKALI 🤣,0,2026-04-10T01:06:26Z
@muhammadyafi3797,gada lg kah vid barang aneh? abis eps nya? tutup?,0,2026-04-10T01:03:22Z
@dude12778,"Kenapa laris, ya karna gw gak mampu beli yang S. Dah itu aja😂",0,2026-04-10T01:03:19Z
@GhifariNaufall,WARNA GREY CINTA BANGET,0,2026-04-10T01:01:47Z
@ichsanbudiono3376,wah,0,2026-04-10T01:01:31Z
@JumanahRasim,Review iPhone luna,0,2026-04-10T01:01:29Z
@adifdiandara,"Nonton pakai samsung A8 2018 
saya isolasi karena habis ganti lcd hehe",0,2026-04-10T00:59:07Z
@k.b.r.tvr4611,manTul,0,2026-04-10T00:56:40Z
@akhsanlabib5253,gue yang masih pake Samsung A54😅,0,2026-04-10T00:56:39Z
@rivanurrizka3203,"berhubung hp sya ini dah ga ketolong 😂 gara² daleman nya udh patah plus simcard ga kebaca dan ga bisa di service (karna resiko mati total), jadi nya beli baru aja 😂🙏 yaa harus liat review nya dulu dri bang david 👍👍",0,2026-04-10T00:53:03Z
@masjawir-wp3hb,"Bezel atas dan bawah masih lbih tebel dripada bezel sampingnya😅
Harga juga lagi mahal mahalnya yg ktanya karena klngkaan ram",0,2026-04-10T00:51:22Z
@pacmanstory709,"Apalah daya, aku masih generasi A20 dgn kekuatan sinyal terlemah",0,2026-04-10T00:47:47Z
@pacmanstory709,"Apalah daya, aku masih generasi A20 dgn kekuatan sinyal terlemah",0,2026-04-10T00:47:39Z
@fahrialvaro5024,Masih setia make A51 dr 2020😂,0,2026-04-10T00:45:42Z
@raziacuss1723,A54 masih setia,0,2026-04-10T00:42:19Z
@muhammadsr.efendi5135,Samsung kayanya dananya habis dipake riset privacy screen sama horizontal lock deh. Jadi upgrade2 lain malah gak ada yg kerasa. Gak salah sii berinovasi. Cmn kalo sistemnya begini org bakal mikir2 mau upgrade dari satu hp ke hp lain. 😅,0,2026-04-10T00:41:59Z
@RizaBagus,"Gw pake A56 overall puas tp aga nyesel knp dlu g ambil S25FE aja sklian..tpi yaweslah, nanti upgrade klo udh A59 aja kali..",0,2026-04-10T00:37:30Z
@suryakesuma4770,Nunggu samsung A7x,0,2026-04-10T00:37:21Z
@FunMathTV,"Emang ini waktunya istirahat buat user samsung. Kalau A56 masih nyaman dipake, artinya memang belum waktunya ganti. 😂",0,2026-04-10T00:37:00Z
@ownernya_Zenos,User A52s hadir 😁,10,2026-04-10T00:35:21Z
@bagusnovi6528,Harga segitu mending flagship lama aja gak sih.. 😅,0,2026-04-10T00:33:05Z
@MuhamadSolihin-w6u,yang masih nnton pake A54 😅,0,2026-04-10T00:31:08Z
@Akbar-xs2bq,🔥🔥🇮🇩,0,2026-04-10T00:30:32Z
@cepahmadzaelani8188,"Lagi nonton pake samsung s24 , semoga kebeli buat orangtua",0,2026-04-10T00:29:30Z
@reyyhanEL,Seprrti biasa....overprice😂 aku udh pake a56 1 thn dn udh ada bbrp kendala,0,2026-04-10T00:28:40Z
@TrainingCenter-c4e,"Ngaco ni merk, upgrade minim, harga selangit",0,2026-04-10T00:23:51Z
@adnanmaulana3253,Samsung A56s,0,2026-04-10T00:22:42Z
@wildanhakim6692,"Istri saya masih sayang sama A51, karena hasil perjuangan waktu awal kerja dan nama nya bagus, kayak 'area 51' 
Cuma HP nya sudah tidak bisa nyala, kalau ada yg jual, biar saya beli",0,2026-04-10T00:20:28Z
@RailwaySpoorwagenOfficial,Masih normal jaya A52 ❤ Pemakaian sudah berjalan 4 Tahun,0,2026-04-10T00:17:51Z
@wignyojugabo3960,Gila....udte sma harga ..gk ng0tak,0,2026-04-10T00:17:24Z
@abuashraf18,Bang bahas tecno camon 50 dong 🙏,0,2026-04-10T00:16:52Z
@Blacklegacygaming,hahaa lucu sama samsung asli,0,2026-04-10T00:16:05Z
@Janny_yunna,"Aku user A14,dan mau beli karena meemori udah habis dan aku pengguna samsung dan pengguna hp yang ngak ribet cari isi ny yang penting bisa di pakek dan menyusuaikan budget aja",0,2026-04-10T00:16:05Z
@desaimpian2685,"Haduhhh,,,, brand Elekronik Korea hampir semua kurang berkembang masalah Desain,,,, kecuali Mobil",0,2026-04-10T00:12:23Z
@asrafmaulanamaulana5637,Kalau dari A52S ke A57 sperti nya pas nih buat upgrade,0,2026-04-10T00:11:55Z
@mtwhrj,Nonton dari A54 wkw,0,2026-04-10T00:11:19Z
@mirvang,"Udah 2 orang temenku yang ganti hape dari A52, bukan ke A57, tapi ke s25fe. Ga tau apa memang dirancang untuk saling kanibal gini, tapi dengan harga segitu, kayak emang jauh lebih logis beli s25fe gasih?. Alasan beli a57 kayak cuman lebih baru aja.",0,2026-04-10T00:09:54Z
@iketutadiastika4205,"Aku suka samsung dari cuma sekarang sudah pindah, masalahnya tangkapan sinyal samsung terlalu lemah dibanding yg lain",0,2026-04-10T00:09:32Z
@monsterkupang2082,Bang mohon info nya apakah samsung yang yg seri A7 mentok di A73 kah bang ...,0,2026-04-10T00:07:18Z
@gunawanw5063,Baterainya berapa?,0,2026-04-10T00:07:02Z
@agungsiswianto2844,Agak mahal mendekati harga S series😢,0,2026-04-10T00:06:54Z
@slaysols,Astaga taun lalu S25 FE dapet 9 hampir 10 kyknya,0,2026-04-10T00:05:43Z
@StellaHowardxMNA,"13:48 ""waktu saya kesenengan saat ngomonginnya"" IQOO 15R & Poco X8 Pro Max 😂

14:09 dulu Samsung spesial sendiri, udah pakai Metal (Frame Alumunium) - Body tahan air. Sedangkan brand lain plastik atau matot bila kecemplung air.

14:16 tapi sekarang midrange lain udah nyusul, malah ada yang ngasih 3 kamera, baterai 7000Mah (senggol Samsung nih 😂), main game ""hura-hura"" (inget bahwa HP SA57 itu buat Daily driver bkn utk Daily game berat!).

14:23 SA55 pertama kali pakai frame metal dan seri terakhir A5x yg masih dukung slot MicroSD sebelum dihilangin penerusnya. A56 upgrade Charger 25w>45w dr A55 Body makin tipis Metal frame slot MicroSD udah hilang sm upgrade sw 4x ke 6x sejak A56 dst. Sebelumnya masih 4x ❤",0,2026-04-10T00:03:58Z
@polar684,"Beli samsung itu beli seri sebelumnya karena emang nih hp buat jangka panjang bahkan yg rilis 2 tahun lalu pun masih wort it karena jaminan update nya, daripada beli yg baru rilis harga nya naik ga ngotak tapi upgrade nya dikit.",0,2026-04-10T00:02:38Z
@HaveFun_48,🫩,1,2026-04-10T00:00:51Z
@paijopaijan-j7d,"Brandnya sih, samsung a10 ku aja masih idup. Blm pernah ganti batre juga dari awal, dipake anak buat muat main FF ama ML, bar bar lagi makenya 😂",0,2026-04-10T00:00:07Z
@PoolaÜ,"betul samsung uda terlalu nyaman, makanya banyak yg rasis di korea 🗿",0,2026-04-09T23:59:38Z
@mychannel-bz5zv,Masih setia sama samsung a53 😂,0,2026-04-09T23:57:19Z
@sixpathguide5539,jujur kek S series dan A series jadi makin mirip,0,2026-04-09T23:56:51Z
@bayusetiyabudi3306,HP KENTANG🔥,0,2026-04-09T23:54:29Z
@dwibayu3691,13:56  Bangg gw mau beli A56 masih worth it gak bangg?😢 Jadi bingung,2,2026-04-09T23:49:55Z
@dendiyusrizal_Official,upgrade massive nya mungkin di serie A58,0,2026-04-09T23:49:16Z
@robyfirm21,Bismilah A57 bulan ini,1,2026-04-09T23:46:13Z
@henndypradana4732,saking dikitt upgradenya david nulis pake kertas secuil😅,0,2026-04-09T23:43:58Z
@EddyBibibi,"Samsung tuh ibarat Honda di motor.. mau minor upgrade, harga terus2 naik pun ttp aja laku wkwk",0,2026-04-09T23:39:51Z
@luciolebandindonesia3999,"masih setia pakai A52s, gak tau kenapa ini HP nyaman banget jadi males beli HP baru,,",2,2026-04-09T23:37:10Z
@asrulchannel99,POCO X8 PRO LEBIH MENGGODA 😂,0,2026-04-09T23:33:48Z
@DickySatria,Udh setahun pake a56 🫣,0,2026-04-09T23:29:31Z
@fafanyetat9382,"tahun 2026 masih pake samsung a33 5g, dan itupun dipake harian sama ngegame",0,2026-04-09T23:27:26Z
@Lemburacing26,Masih gacor poco F7 bang,0,2026-04-09T23:26:05Z
@doni-5915,"Bang david, tlg agkt isu terkait hp samsung kelas midrange dn dibwhny ttg susah nangkep sinyal  dong.. Coba baca komen lbh teliti, jgn cmn gembar gemborin views  konten a5 series yg banyak.. Ini byk minus di A5 series yg hrusny ga ada di sekelas midrange merk terkemuka. 

Byk isu susah nangkep sinyal provider dan gps. Dn ini sya alami sndri juga di a55 saya.. Trutama saat mggunakan fitur navigasi GPS/google map, layar hp sya matikan krn sya taruh kantong, biasany sya dengerun suara navigasuny aja utk tau kpn hrus belok atau lurus.. Tp yg trjdi sering ad notif sinyal gps hilang yg sya ga pernah alamin di 2th sya pkai rednote 13 4G.. Ini hp midrange loh bang.. Kualitas user experience yg sya alami bner² mengcwkan aplgi sya bndingkan dg rednote 13 4g yg kelas entry level xiaomi, berasa jauh lbh menyenangkan di rednote 13 4g..  Plis gemborin mslh sinyal ini biar samsung denger. Krn suara kecil kita para user biasa ga kan didenger.. Cmn influencer sperti bang david yg bsa agkt isu ini, plis",0,2026-04-09T23:23:00Z
@masoppa3578,nonton pakai A54 kumpul sini 😂,0,2026-04-09T23:22:52Z
@adytnfr,siapa yang masih punya Samsugn Galaxy A55? cung angkat tangan~,0,2026-04-09T23:22:41Z
@DjoeraganMboeri,"Terima kasih Samsung.. barisan user A5 khususnya A56 & A55 dimantapkan untuk saving money ditahun ini. 
tahu aja lagi gonjang ganjing duniawi. 😂wkwkwkwk",0,2026-04-09T23:21:47Z
@kenapagantibaru4415,"Ya biarin bang,, kan msh merasa diatas awan ga make otak,,,,, tp kan spt bb ato nokia,,,,.. pd hancur,,,, jgn dibahas spt itu,,,, liatin sj,...wkwkkwkw",0,2026-04-09T23:21:11Z
@Miciella8866,"Rekomendasiin kamera Hp yg bagus buat nnton konser Kpop dong bang, antara Samsung sma ViVo bagus d Series aph ?",0,2026-04-09T23:20:57Z
@ichankardian955,Yg di jelaskan upgradenya 1-3 menit... Yg saya rasakan hanya tetesan air,0,2026-04-09T23:07:52Z
@Tuupidzz,Bang coba review tecno pova 7,0,2026-04-09T23:06:33Z
@faezafariz,Kecil banget om kertas catatan upgrade samsung A57 nya,0,2026-04-09T23:05:58Z
@IkooIkoo-c8o,Bangg review iqoo 15 ultra,0,2026-04-09T23:03:37Z
@imronthfdz1604,Alhamdulillah gw pake S25 ultra 256gb inter harga 9jt masih sangat worth it bgt,0,2026-04-09T23:02:56Z
@ApingGoh,Pengguna A54 hadir 😂,0,2026-04-09T23:00:36Z
@RuslanLesmana-wz9oh,"sebagai kaum mendang mending, sekalian s25fe",0,2026-04-09T22:58:14Z
@dhavajanuar,seri A5 sekarang udah hampir naik ke segmen Flagship wkwk,0,2026-04-09T22:55:16Z
@dwidigdoc,Tim nonton review terus tanpa beli hihihi,0,2026-04-09T22:54:30Z
@mochammad_ilman_nafi,Mahal upgrade prosesor ampas,0,2026-04-09T22:49:48Z
@wegaputumarheindra4309,"Masih pakek hp kentang redmi note 9 di era gempuran hp baru yg selalu muncul

Selama masih bisa dipakek ya disyukuri aja lah",0,2026-04-09T22:46:06Z
@andisuhandi2417,"Wlo boikot produk s negara rasis, ttp nyimak video bang david",0,2026-04-09T22:42:39Z
@rifkidarmawan1935,nonton video ini pake A55 kualitas 2160 p60 😅,0,2026-04-09T22:41:43Z
@Noegroho-t5m,user a55 nyimak.....,0,2026-04-09T22:40:57Z
@Fathir_MFR,"Skip, tunggu tahun depan lagi",0,2026-04-09T22:36:39Z
@kirenius7224,"Klo untuk game dan kamera kayaknya lebih bagusan. Poco x8 pro, score antutu kancang ,harga lebih murah",0,2026-04-09T22:34:20Z
@aliaulman,Bodi lebih tipis dan berat lebih enteng tuh upgrade gak guna. 99% orang pasti pakai case yang bikin body nya jadi nambah tebel dan berat. Sama hape enteng menurut gw jadi berasa murah. Gw mau hape gw berat biar kerasa berbobot 😂,0,2026-04-09T22:29:41Z
@MomWilliam,"Bg, rekomendasiin donk hp layar lengkung yg bagus",0,2026-04-09T22:24:25Z
@iamtweakerz,"ah gw ganti ahhh, tapi pgn jual A55 gw dulu, gw jual 7,5 juta dahh ada yang mau? wakakakaa 😂😂",0,2026-04-09T22:16:57Z
@UU-nw4oy,Samsung tiap upgrade sistem jd banyak sampah+nambah aplikasi ga berguna,0,2026-04-09T22:06:55Z
@bounchisbuncit196,A56 otw terjun harganya,0,2026-04-09T21:53:23Z
@perdanajayamandiri9058,"bang, bikinin video list hp sesuai profesi dong: 
1. ojol (batere badak, layar di bawah sinar matahari masih terang, kena gerimis masih ok) 
2. karyawan kantoran ( batere kuat, kamera bagus, kirim file gede aman).
3. anak kuliah 
mudah2an di bikinin",0,2026-04-09T21:51:18Z
@muhammaderik2185,Android 😂,0,2026-04-09T21:50:37Z
@Putrajaya178,Kapokk pake samsul baru 2 tahun siap2 banyak garis pelangi wkwk,1,2026-04-09T21:50:08Z
@hans-ytchannel,"Berat di harga walaupun demi gengsi bos, ya mudah mudahan bisa ke beli 😅🤭",0,2026-04-09T21:31:48Z
@BOABBOTV,Mending samsung A57 apa S24 Basic?,1,2026-04-09T21:29:28Z
@fizty9918,Masih A73 2022,0,2026-04-09T21:26:45Z
@acn064,"Samsung mantap, suka pantau review hp disini, jd pas waktunya ganti hp g salah pilih 😉",0,2026-04-09T21:16:03Z
@ZPasya,ditunggu review a37 bangg,0,2026-04-09T21:12:04Z
@novakbar4322,"10:27 izin jawab bg, alesannya a56 dan generasi sebelumnya itu patah pas switch antar lensa karena sistem kodingan kameranya (di sistem androidL itu beda dari a57 dan hp lain yg bisa seamless, gua pernah ngoding (make bahasa pemrograman dart kotlin) pas bikin aplikasi baru menyadari ini klo hp uppermid atau flagship itu bisa mulus karena klo di kodingan kita tinggal manggil ""zoom out"" jd gaada jeda dari main camera ke ultrawide, sedangkan klo kyk a56 itu setingan cameranya disimpen by camera id jadi klo main camnya mau pindah ke ultrawide/tele ya harus matiin lensa utamanya dulu dan sebaliknya, tp harusnya klo samsungnya mau ya bisa2 aja sih",39,2026-04-09T21:06:36Z
@ErenYeager-y9e7u,Ditunggu rumor a77,0,2026-04-09T20:52:11Z
@fahmifauzilesmana8356,"gw sbgai konsumen hp pasar mid range, gw lebih tertarik dan lebih menjajikan vivo v70",0,2026-04-09T20:48:01Z
@galih5068,Harga 8 juta.. mending s24 fe atau nambah sejuta ke s25 fe dapet spek setara flagship..,0,2026-04-09T20:47:58Z
@davidsajid44,Upgrade harga inimah 😂,0,2026-04-09T20:38:30Z
@yogiaqwarizky9392,Hp panasss,0,2026-04-09T20:36:37Z
@marjuni791,awas disemprot sama yang punya samsung 😂,0,2026-04-09T20:35:09Z
@aball6607,"Minta saran dong guys, Tecno pova7 5G cocok buat gaming dan live streaming game ga yak? Lagi niat ngumpulin buat Tecno pova7 5G",0,2026-04-09T20:32:12Z
@dikidrev,Hoaaammmzzzz,0,2026-04-09T20:19:22Z
@gamer_amatir-n4j,Hp ku samsung dri dulu thn 2005,0,2026-04-09T20:18:53Z
